,Blockno,UnixTimestamp,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3083.38454496098/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Date,Time(UTC),VALUE_IN(USD),VALUE_OUT(USD)
2711,19559185,1970-01-20 19:32:32.627,3.0,0,9250.15363488294,0.00735333514825,22.6731599500324,3505.52,2024-04-01,06:23:47,10516.56,0.0
2712,19559185,1970-01-20 19:32:32.627,0.247,0,761.595982605362,0.0016466171196051,5.07715377805869,3505.52,2024-04-01,06:23:47,865.86344,0.0
2713,19559185,1970-01-20 19:32:32.627,1.8,0,5550.09218092976,0.0034870892890552,10.752037220772,3505.52,2024-04-01,06:23:47,6309.936,0.0
2714,19559185,1970-01-20 19:32:32.627,0.0,0,0.0,0.0008536637099198,2.63217348976089,3505.52,2024-04-01,06:23:47,0.0,0.0
2715,19559185,1970-01-20 19:32:32.627,0.3,0,925.015363488294,0.0021527536919415,6.6377674628402,3505.52,2024-04-01,06:23:47,1051.656,0.0
2716,19559186,1970-01-20 19:32:32.639,1.34,0,4131.73529024771,0.0074412891785045,22.9443560475863,3505.52,2024-04-01,06:23:59,4697.3968,0.0
2717,19559186,1970-01-20 19:32:32.639,0.0,0,0.0,0.0024284509185329,7.48784803040087,3505.52,2024-04-01,06:23:59,0.0,0.0
2718,19559186,1970-01-20 19:32:32.639,0.0,0,0.0,0.0046808242504567,14.432781151537,3505.52,2024-04-01,06:23:59,0.0,0.0
2719,19559187,1970-01-20 19:32:32.651,0.1,0,308.338454496098,0.002753836,8.49113536175716,3505.52,2024-04-01,06:24:11,350.552,0.0
2720,19559187,1970-01-20 19:32:32.651,0.0,0,0.0,0.0023198044048874,7.15284904936225,3505.52,2024-04-01,06:24:11,0.0,0.0
2721,19559188,1970-01-20 19:32:32.663,0.0,0,0.0,0.0031207125623378,9.62235688397795,3505.52,2024-04-01,06:24:23,0.0,0.0
2722,19559188,1970-01-20 19:32:32.663,0.0,0,0.0,0.0025406708949257,7.83386537124626,3505.52,2024-04-01,06:24:23,0.0,0.0
2723,19559188,1970-01-20 19:32:32.663,0.0,0,0.0,0.0007378807828553,2.27517020187991,3505.52,2024-04-01,06:24:23,0.0,0.0
2724,19559188,1970-01-20 19:32:32.663,0.0,0,0.0,0.002601369,8.0210209703406,3505.52,2024-04-01,06:24:23,0.0,0.0
2725,19559188,1970-01-20 19:32:32.663,0.0,0,0.0,0.0015572713155991,4.80166630682953,3505.52,2024-04-01,06:24:23,0.0,0.0
2726,19559189,1970-01-20 19:32:32.675,0.0,0,0.0,0.0046788201584027,14.426601765071,3505.52,2024-04-01,06:24:35,0.0,0.0
2727,19559189,1970-01-20 19:32:32.675,0.5,0,1541.69227248049,0.002679864,8.26305124019731,3505.52,2024-04-01,06:24:35,1752.76,0.0
2728,19559189,1970-01-20 19:32:32.675,0.0,0,0.0,0.0031537213612156,9.72413570428566,3505.52,2024-04-01,06:24:35,0.0,0.0
2729,19559189,1970-01-20 19:32:32.675,0.5,0,1541.69227248049,0.0019478352122221,6.00592498949668,3505.52,2024-04-01,06:24:35,1752.76,0.0
2730,19559190,1970-01-20 19:32:32.687,0.0,0,0.0,0.0025134962992343,7.75007564287591,3505.52,2024-04-01,06:24:47,0.0,0.0
2731,19559190,1970-01-20 19:32:32.687,0.0,0,0.0,0.0043750785368973,13.4900495436598,3505.52,2024-04-01,06:24:47,0.0,0.0
2732,19559191,1970-01-20 19:32:32.699,0.0,0,0.0,0.0045964152021111,14.1725155964132,3505.52,2024-04-01,06:24:59,0.0,0.0
2733,19559191,1970-01-20 19:32:32.699,0.0,0,0.0,0.0027236519369805,8.39806628833885,3505.52,2024-04-01,06:24:59,0.0,0.0
2734,19559193,1970-01-20 19:32:32.723,0.0,0,0.0,0.002469063038245,7.61307081265927,3505.52,2024-04-01,06:25:23,0.0,0.0
2735,19559193,1970-01-20 19:32:32.723,1.405868485,0,4334.83315889671,0.0080421074581688,24.7969098454332,3505.52,2024-04-01,06:25:23,4928.3000915372,0.0
2736,19559194,1970-01-20 19:32:32.735,1.088,0,3354.72238491755,0.0024085028662982,7.42634051443811,3505.52,2024-04-01,06:25:35,3814.0057600000005,0.0
2737,19559196,1970-01-20 19:32:32.771,0.0,0,0.0,0.0024973857948586,7.70040076267225,3505.52,2024-04-01,06:26:11,0.0,0.0
2738,19559196,1970-01-20 19:32:32.771,10.02,0,30895.513140509,0.0492780462785219,151.943166301066,3505.52,2024-04-01,06:26:11,35125.310399999995,0.0
2739,19559196,1970-01-20 19:32:32.771,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52,2024-04-01,06:26:11,0.0,0.0
2740,19559197,1970-01-20 19:32:32.783,0.1715007667015824,0,528.802813496618,0.0020686409140619,6.37841542349251,3505.52,2024-04-01,06:26:23,601.1993676877312,0.0
2741,19559199,1970-01-20 19:32:32.807,0.0,0,0.0,0.0025966299810954,8.00640875269204,3505.52,2024-04-01,06:26:47,0.0,0.0
2742,19559199,1970-01-20 19:32:32.807,0.4998074538713551,0,1541.09857872323,0.002525399025948,7.78677632646775,3505.52,2024-04-01,06:26:47,1752.0850256951128,0.0
2743,19559201,1970-01-20 19:32:32.831,0.0,0,0.0,0.00332544555,10.2536274139793,3505.52,2024-04-01,06:27:11,0.0,0.0
2744,19559202,1970-01-20 19:32:32.843,0.0,0,0.0,0.0034939264036204,10.7731186741545,3505.52,2024-04-01,06:27:23,0.0,0.0
2745,19559203,1970-01-20 19:32:32.855,0.0,0,0.0,0.0025341436188085,7.81373926894564,3505.52,2024-04-01,06:27:35,0.0,0.0
2746,19559203,1970-01-20 19:32:32.855,0.0,0,0.0,0.0021375861883796,6.59100021677189,3505.52,2024-04-01,06:27:35,0.0,0.0
2747,19559204,1970-01-20 19:32:32.867,0.0,0,0.0,0.002123242179612,6.54677212182495,3505.52,2024-04-01,06:27:47,0.0,0.0
2748,19559204,1970-01-20 19:32:32.867,2.164,0,6672.44415529556,0.0007452934459879,2.29802629281981,3505.52,2024-04-01,06:27:47,7585.945280000001,0.0
2749,19559204,1970-01-20 19:32:32.867,0.0,0,0.0,0.0030393793646986,9.37157535938507,3505.52,2024-04-01,06:27:47,0.0,0.0
2750,19559204,1970-01-20 19:32:32.867,0.0,0,0.0,0.0030527447092639,9.41278585625594,3505.52,2024-04-01,06:27:47,0.0,0.0
2751,19559204,1970-01-20 19:32:32.867,0.0,0,0.0,0.0005553698451572,1.71241879729513,3505.52,2024-04-01,06:27:47,0.0,0.0
2752,19559206,1970-01-20 19:32:32.891,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52,2024-04-01,06:28:11,0.0,0.0
2753,19559206,1970-01-20 19:32:32.891,1.0,0,3083.38454496098,0.0465422625365973,143.507692992861,3505.52,2024-04-01,06:28:11,3505.52,0.0
2754,19559208,1970-01-20 19:32:32.915,0.0,0,0.0,0.0025485317619709,7.85810344720342,3505.52,2024-04-01,06:28:35,0.0,0.0
2755,19559209,1970-01-20 19:32:32.927,0.245,0,755.42921351544,0.001610821304424,4.96678151475496,3505.52,2024-04-01,06:28:47,858.8524,0.0
2756,19559209,1970-01-20 19:32:32.927,0.0,0,0.0,0.0021624820853477,6.66776384071618,3505.52,2024-04-01,06:28:47,0.0,0.0
2757,19559210,1970-01-20 19:32:32.939,0.0,0,0.0,0.0021784837802584,6.71710321949715,3505.52,2024-04-01,06:28:59,0.0,0.0
2758,19559211,1970-01-20 19:32:32.951,0.0,0,0.0,0.0054766,16.8864637989333,3505.52,2024-04-01,06:29:11,0.0,0.0
2759,19559211,1970-01-20 19:32:32.951,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52,2024-04-01,06:29:11,0.0,0.0
2760,19559211,1970-01-20 19:32:32.951,0.0,0,0.0,0.0007905999999683,2.43772382114864,3505.52,2024-04-01,06:29:11,0.0,0.0
2761,19559212,1970-01-20 19:32:32.963,0.2,0,616.676908992196,0.0061854127605286,19.0720061100185,3505.52,2024-04-01,06:29:23,701.104,0.0
2762,19559212,1970-01-20 19:32:32.963,0.0,0,0.0,0.0005512750679861,1.69979302465093,3505.52,2024-04-01,06:29:23,0.0,0.0
2763,19559213,1970-01-20 19:32:32.975,0.0,0,0.0,0.0027341606017529,8.43046854288624,3505.52,2024-04-01,06:29:35,0.0,0.0
2764,19559213,1970-01-20 19:32:32.975,5.234,0,16138.4347083258,0.002833812406326,8.73773337698442,3505.52,2024-04-01,06:29:35,18347.89168,0.0
2765,19559213,1970-01-20 19:32:32.975,0.0,0,0.0,0.0005694689974307,1.75589190551252,3505.52,2024-04-01,06:29:35,0.0,0.0
2766,19559214,1970-01-20 19:32:32.987,0.0,0,0.0,0.0021644964890031,6.67397502181461,3505.52,2024-04-01,06:29:47,0.0,0.0
2767,19559215,1970-01-20 19:32:32.999,0.25,0,770.846136240245,0.0005180661866515,1.59739727318814,3505.52,2024-04-01,06:29:59,876.38,0.0
2768,19559216,1970-01-20 19:32:33.011,0.0,0,0.0,0.0027933999998882,8.61312638754948,3505.52,2024-04-01,06:30:11,0.0,0.0
2769,19559217,1970-01-20 19:32:33.023,0.0,0,0.0,0.0019911925350949,6.13961228875329,3505.52,2024-04-01,06:30:23,0.0,0.0
2770,19559218,1970-01-20 19:32:33.035,1.0,0,3083.38454496098,0.0042175024429568,13.0041818509484,3505.52,2024-04-01,06:30:35,3505.52,0.0
2771,19559220,1970-01-20 19:32:33.059,0.0,0,0.0,0.0026368425372085,8.13039952672454,3505.52,2024-04-01,06:30:59,0.0,0.0
2772,19559220,1970-01-20 19:32:33.059,0.35,0,1079.18459073634,0.0023935406674785,7.38020630183879,3505.52,2024-04-01,06:30:59,1226.932,0.0
2773,19559221,1970-01-20 19:32:33.071,0.255,0,786.26305896505,0.0017593907088639,5.42487812025895,3505.52,2024-04-01,06:31:11,893.9076,0.0
2774,19559223,1970-01-20 19:32:33.095,0.0,0,0.0,0.0025954614,8.00280556780279,3505.52,2024-04-01,06:31:35,0.0,0.0
2775,19559223,1970-01-20 19:32:33.095,0.0,0,0.0,0.0020260743806983,6.24716643238658,3505.52,2024-04-01,06:31:35,0.0,0.0
2776,19559224,1970-01-20 19:32:33.107,0.0,0,0.0,0.004087739681105,12.604073356543,3505.52,2024-04-01,06:31:47,0.0,0.0
2777,19559225,1970-01-20 19:32:33.119,0.926103714,0,2855.53387877856,0.0019221611354661,5.92676193802097,3505.52,2024-04-01,06:31:59,3246.47509150128,0.0
2778,19559227,1970-01-20 19:32:33.143,0.0,0,0.0,0.0021019607118566,6.48115317305399,3505.52,2024-04-01,06:32:23,0.0,0.0
2779,19559227,1970-01-20 19:32:33.143,0.0,0,0.0,0.0040404121709679,12.4581444432348,3505.52,2024-04-01,06:32:23,0.0,0.0
2780,19559227,1970-01-20 19:32:33.143,0.0,0,0.0,0.0023557477421595,7.26367618000158,3505.52,2024-04-01,06:32:23,0.0,0.0
2781,19559228,1970-01-20 19:32:33.155,0.0,0,0.0,0.0006551301138932,2.02001806811709,3505.52,2024-04-01,06:32:35,0.0,0.0
2782,19559229,1970-01-20 19:32:33.167,0.5,0,1541.69227248049,0.0036787878025,11.3431174544195,3505.52,2024-04-01,06:32:47,1752.76,0.0
2783,19559229,1970-01-20 19:32:33.167,0.0,0,0.0,0.0026885191533823,8.28973840637073,3505.52,2024-04-01,06:32:47,0.0,0.0
2785,19559229,1970-01-20 19:32:33.167,0.13,0,400.839990844927,0.0033862745641802,10.4411866561878,3505.52,2024-04-01,06:32:47,455.7176,0.0
2786,19559230,1970-01-20 19:32:33.179,0.0,0,0.0,0.0056423010658156,17.3973839043529,3505.52,2024-04-01,06:32:59,0.0,0.0
2787,19559230,1970-01-20 19:32:33.179,0.0,0,0.0,0.0027894899036403,8.60107005720931,3505.52,2024-04-01,06:32:59,0.0,0.0
2788,19559230,1970-01-20 19:32:33.179,0.0,0,0.0,0.0025031063793902,7.7180395246051,3505.52,2024-04-01,06:32:59,0.0,0.0
2789,19559231,1970-01-20 19:32:33.191,0.1951598654646061,0,601.75291297023,0.0027631203809924,8.5197626786189,3505.52,2024-04-01,06:33:11,684.136811583486,0.0
2790,19559233,1970-01-20 19:32:33.215,0.0,0,0.0,0.0038947499998442,12.0090119560064,3505.52,2024-04-01,06:33:35,0.0,0.0
2791,19559233,1970-01-20 19:32:33.215,0.0,0,0.0,0.0052060238258848,16.0521734054318,3505.52,2024-04-01,06:33:35,0.0,0.0
2792,19559234,1970-01-20 19:32:33.227,0.0,0,0.0,0.0023471976749451,7.23731303489437,3505.52,2024-04-01,06:33:47,0.0,0.0
2793,19559235,1970-01-20 19:32:33.239,1.301,0,4011.48329299423,0.0026731351380152,8.24230357114848,3505.52,2024-04-01,06:33:59,4560.68152,0.0
2794,19559236,1970-01-20 19:32:33.251,0.0,0,0.0,0.0032403439998882,9.99122660961252,3505.52,2024-04-01,06:34:11,0.0,0.0
2795,19559237,1970-01-20 19:32:33.263,0.0,0,0.0,0.003662997230822,11.2944290497515,3505.52,2024-04-01,06:34:23,0.0,0.0
2796,19559240,1970-01-20 19:32:33.299,1.1,0,3391.72299945708,0.0034260159432209,10.5637246101175,3505.52,2024-04-01,06:34:59,3856.072,0.0
2797,19559241,1970-01-20 19:32:33.311,0.27,0,832.513827139465,0.0023123652660415,7.12991132361708,3505.52,2024-04-01,06:35:11,946.4904,0.0
2798,19559241,1970-01-20 19:32:33.311,0.05,0,154.169227248049,0.007175394,22.1244989636057,3505.52,2024-04-01,06:35:11,175.276,0.0
2799,19559242,1970-01-20 19:32:33.323,0.13,0,400.839990844927,0.0028226352,8.70326975174284,3505.52,2024-04-01,06:35:23,455.7176,0.0
2800,19559242,1970-01-20 19:32:33.323,0.0,0,0.0,0.0024991507457949,7.70584278511183,3505.52,2024-04-01,06:35:23,0.0,0.0
2801,19559243,1970-01-20 19:32:33.335,0.0,0,0.0,0.0050681137298667,15.6269435467758,3505.52,2024-04-01,06:35:35,0.0,0.0
2802,19559245,1970-01-20 19:32:33.359,0.0,0,0.0,0.0030878225593269,9.52094435701068,3505.52,2024-04-01,06:35:59,0.0,0.0
2803,19559246,1970-01-20 19:32:33.371,0.0,0,0.0,0.0031360723706731,9.66971707961287,3505.52,2024-04-01,06:36:11,0.0,0.0
2804,19559249,1970-01-20 19:32:33.407,0.0,0,0.0,0.00449488,13.8594435234542,3505.52,2024-04-01,06:36:47,0.0,0.0
2805,19559249,1970-01-20 19:32:33.407,0.0,0,0.0,0.0008396355514823,2.58891928284051,3505.52,2024-04-01,06:36:47,0.0,0.0
2806,19559249,1970-01-20 19:32:33.407,0.0,0,0.0,0.0008384689490993,2.58532219908262,3505.52,2024-04-01,06:36:47,0.0,0.0
2808,19559249,1970-01-20 19:32:33.407,1.648,0,5081.41773009569,0.0008336169437336,2.57036160072592,3505.52,2024-04-01,06:36:47,5777.09696,0.0
2809,19559250,1970-01-20 19:32:33.419,1.3,0,4008.39990844927,0.0010652481530442,3.2845696916448,3505.52,2024-04-01,06:36:59,4557.176,0.0
2810,19559250,1970-01-20 19:32:33.419,0.0,0,0.0,0.0010797095808432,3.32915983461836,3505.52,2024-04-01,06:36:59,0.0,0.0
2814,19559251,1970-01-20 19:32:33.431,3.006,0,9268.6539421527,0.003552197546589,10.952791015801,3505.52,2024-04-01,06:37:11,10537.59312,0.0
2815,19559251,1970-01-20 19:32:33.431,0.0,0,0.0,0.0011884764805936,3.66453001231208,3505.52,2024-04-01,06:37:11,0.0,0.0
2816,19559256,1970-01-20 19:32:33.491,0.0,0,0.0,0.0009154482096533,2.82267886135743,3505.52,2024-04-01,06:38:11,0.0,0.0
2817,19559256,1970-01-20 19:32:33.491,0.0,0,0.0,0.0031464167558082,9.70161279686527,3505.52,2024-04-01,06:38:11,0.0,0.0
2818,19559257,1970-01-20 19:32:33.503,0.25,0,770.846136240245,0.0026009011336721,8.01957835853606,3505.52,2024-04-01,06:38:23,876.38,0.0
2819,19559260,1970-01-20 19:32:33.539,1.0,0,3083.38454496098,0.0028803775482298,8.88131161586451,3505.52,2024-04-01,06:38:59,3505.52,0.0
2820,19559260,1970-01-20 19:32:33.539,0.0,0,0.0,0.0060142856502459,18.544355422949,3505.52,2024-04-01,06:38:59,0.0,0.0
2821,19559265,1970-01-20 19:32:33.599,0.2,0,616.676908992196,0.00300145,9.25462454247313,3505.52,2024-04-01,06:39:59,701.104,0.0
2822,19559266,1970-01-20 19:32:33.611,1.99,0,6135.93524447235,0.0031485686673354,9.7082479676104,3505.52,2024-04-01,06:40:11,6975.9848,0.0
2823,19559267,1970-01-20 19:32:33.623,0.0,0,0.0,0.0055491891879297,17.1102841791271,3505.52,2024-04-01,06:40:23,0.0,0.0
2824,19559271,1970-01-20 19:32:33.671,0.0,0,0.0,0.0006296046617471,1.94131328346655,3505.52,2024-04-01,06:41:11,0.0,0.0
2825,19559272,1970-01-20 19:32:33.683,0.0,0,0.0,0.0022774221965035,7.02216840305021,3505.52,2024-04-01,06:41:23,0.0,0.0
2826,19559274,1970-01-20 19:32:33.707,0.0,0,0.0,0.0027017438059045,8.33051509557006,3505.52,2024-04-01,06:41:47,0.0,0.0
2827,19559277,1970-01-20 19:32:33.743,0.0,0,0.0,0.002167812176192,6.6841985604488,3505.52,2024-04-01,06:42:23,0.0,0.0
2828,19559280,1970-01-20 19:32:33.779,0.0,0,0.0,0.0044295253298376,13.6579299435346,3505.52,2024-04-01,06:42:59,0.0,0.0
2829,19559281,1970-01-20 19:32:33.791,0.238,0,733.845521700713,0.0016796032199724,5.17886261012984,3505.52,2024-04-01,06:43:11,834.31376,0.0
2830,19559282,1970-01-20 19:32:33.803,0.0,0,0.0,0.0023449657965093,7.2304312954189,3505.52,2024-04-01,06:43:23,0.0,0.0
2831,19559286,1970-01-20 19:32:33.851,0.0,0,0.0,0.0029051359998882,8.95765144306524,3505.52,2024-04-01,06:44:11,0.0,0.0
2832,19559286,1970-01-20 19:32:33.851,2.0,0,6166.76908992196,0.002999683,9.24917620198219,3505.52,2024-04-01,06:44:11,7011.04,0.0
2833,19559287,1970-01-20 19:32:33.863,0.3036034490583455,0,936.126182623351,0.0020564451758644,6.34081127282004,3505.52,2024-04-01,06:44:23,1064.2879627430113,0.0
2834,19559289,1970-01-20 19:32:33.887,0.0,0,0.0,0.0056688665367621,17.4792954668989,3505.52,2024-04-01,06:44:47,0.0,0.0
2835,19559289,1970-01-20 19:32:33.887,0.0,0,0.0,0.0033546607980586,10.3437092583204,3505.52,2024-04-01,06:44:47,0.0,0.0
2836,19559294,1970-01-20 19:32:33.947,0.0,0,0.0,0.0038947499998442,12.0090119560064,3505.52,2024-04-01,06:45:47,0.0,0.0
2837,19559294,1970-01-20 19:32:33.947,0.0,0,0.0,0.0031547530353176,9.72731675226703,3505.52,2024-04-01,06:45:47,0.0,0.0
2838,19559295,1970-01-20 19:32:33.959,1.4,0,4316.73836294537,0.0020322624526615,6.26624663784113,3505.52,2024-04-01,06:45:59,4907.728,0.0
2839,19559296,1970-01-20 19:32:33.983,0.0,0,0.0,0.0020317046425638,6.26452669480678,3505.52,2024-04-01,06:46:23,0.0,0.0
2840,19559296,1970-01-20 19:32:33.983,0.0,0,0.0,0.002000949618978,6.16969713040257,3505.52,2024-04-01,06:46:23,0.0,0.0
2841,19559296,1970-01-20 19:32:33.983,0.0,0,0.0,0.0022455000360478,6.92374010685918,3505.52,2024-04-01,06:46:23,0.0,0.0
2842,19559299,1970-01-20 19:32:34.019,0.0,0,0.0,0.0034288877409073,10.5725794667198,3505.52,2024-04-01,06:46:59,0.0,0.0
2843,19559301,1970-01-20 19:32:34.043,0.0,0,0.0,0.002324595987767,7.16762334195919,3505.52,2024-04-01,06:47:23,0.0,0.0
2844,19559301,1970-01-20 19:32:34.043,0.0,0,0.0,0.00088265361451,2.72156051353433,3505.52,2024-04-01,06:47:23,0.0,0.0
2845,19559302,1970-01-20 19:32:34.055,0.228,0,703.011676251103,0.0017130916500617,5.282120317902,3505.52,2024-04-01,06:47:35,799.25856,0.0
2846,19559302,1970-01-20 19:32:34.055,0.0,0,0.0,0.0036624276961165,11.292672955243,3505.52,2024-04-01,06:47:35,0.0,0.0
2847,19559302,1970-01-20 19:32:34.055,0.0,0,0.0,0.0005464414075744,1.68488899084169,3505.52,2024-04-01,06:47:35,0.0,0.0
2848,19559304,1970-01-20 19:32:34.079,0.0,0,0.0,0.0047269276308612,14.5749356021465,3505.52,2024-04-01,06:47:59,0.0,0.0
2849,19559304,1970-01-20 19:32:34.079,0.0,0,0.0,0.0024566878402817,7.57491331851835,3505.52,2024-04-01,06:47:59,0.0,0.0
2850,19559305,1970-01-20 19:32:34.091,0.0,0,0.0,0.002277226,7.02156345378331,3505.52,2024-04-01,06:48:11,0.0,0.0
2851,19559306,1970-01-20 19:32:34.103,0.1072886899915155,0,330.812288568949,0.002237231541552,6.89824515872087,3505.52,2024-04-01,06:48:23,376.10264853905744,0.0
2852,19559307,1970-01-20 19:32:34.115,0.0,0,0.0,0.0093713823943198,28.8955756395652,3505.52,2024-04-01,06:48:35,0.0,0.0
2853,19559309,1970-01-20 19:32:34.139,0.0095420071065712,0,29.4216772403096,0.001816671,5.60149528467881,3505.52,2024-04-01,06:48:59,33.449696752227474,0.0
2854,19559309,1970-01-20 19:32:34.139,0.0,0,0.0,0.0017725493952998,5.46545141064755,3505.52,2024-04-01,06:48:59,0.0,0.0
2855,19559310,1970-01-20 19:32:34.151,0.07,0,215.836918147269,0.0025013198013342,7.71253081743876,3505.52,2024-04-01,06:49:11,245.3864,0.0
2856,19559311,1970-01-20 19:32:34.163,0.0,0,0.0,0.002445888,7.54161325790552,3505.52,2024-04-01,06:49:23,0.0,0.0
2857,19559311,1970-01-20 19:32:34.163,0.1459932676472916,0,450.153385132011,0.0023987968153704,7.39641302701499,3505.52,2024-04-01,06:49:23,511.7823196029336,0.0
2858,19559311,1970-01-20 19:32:34.163,0.0,0,0.0,0.002075681783236,6.40012513068699,3505.52,2024-04-01,06:49:23,0.0,0.0
2859,19559315,1970-01-20 19:32:34.211,0.0,0,0.0,0.0005848853126283,1.80342633353277,3505.52,2024-04-01,06:50:11,0.0,0.0
2860,19559315,1970-01-20 19:32:34.211,0.0,0,0.0,0.001932631208232,5.95904519857205,3505.52,2024-04-01,06:50:11,0.0,0.0
2861,19559316,1970-01-20 19:32:34.223,0.0,0,0.0,0.0034523685,10.6449796764101,3505.52,2024-04-01,06:50:23,0.0,0.0
2862,19559316,1970-01-20 19:32:34.223,0.0,0,0.0,0.0035852486635632,11.0547003190731,3505.52,2024-04-01,06:50:23,0.0,0.0
2863,19559318,1970-01-20 19:32:34.247,2.1,0,6475.10754441806,0.0030664997134143,9.45519782346905,3505.52,2024-04-01,06:50:47,7361.592000000001,0.0
2864,19559320,1970-01-20 19:32:34.271,0.187,0,576.592909907703,0.001620598253205,4.99692760752315,3505.52,2024-04-01,06:51:11,655.53224,0.0
2865,19559321,1970-01-20 19:32:34.283,0.0,0,0.0,0.0030876217918927,9.52032531380677,3505.52,2024-04-01,06:51:23,0.0,0.0
2866,19559322,1970-01-20 19:32:34.295,0.0,0,0.0,0.0004875324217092,1.50324993426555,3505.52,2024-04-01,06:51:35,0.0,0.0
2867,19559322,1970-01-20 19:32:34.295,0.0,0,0.0,0.0005497946993365,1.69522847883575,3505.52,2024-04-01,06:51:35,0.0,0.0
2868,19559323,1970-01-20 19:32:34.307,0.0,0,0.0,0.0021180667120414,6.53081416510496,3505.52,2024-04-01,06:51:47,0.0,0.0
2869,19559327,1970-01-20 19:32:34.355,0.0,0,0.0,0.0026638052953429,8.21353607844568,3505.52,2024-04-01,06:52:35,0.0,0.0
2870,19559327,1970-01-20 19:32:34.355,0.0,0,0.0,0.002219778,6.84442917844439,3505.52,2024-04-01,06:52:35,0.0,0.0
2871,19559327,1970-01-20 19:32:34.355,0.0,0,0.0,0.0019992696333168,6.16451708857883,3505.52,2024-04-01,06:52:35,0.0,0.0
2872,19559328,1970-01-20 19:32:34.367,0.5135213831584733,0,1583.38389633782,0.0039699285717854,12.2408164028421,3505.52,2024-04-01,06:52:47,1800.1594790896913,0.0
2873,19559331,1970-01-20 19:32:34.403,0.0,0,0.0,0.0027231913616794,8.39664615757357,3505.52,2024-04-01,06:53:23,0.0,0.0
2874,19559332,1970-01-20 19:32:34.415,0.6,0,1850.03072697659,0.0029993147354101,9.24804070063738,3505.52,2024-04-01,06:53:35,2103.312,0.0
2875,19559334,1970-01-20 19:32:34.439,1.0032203656262602,0,3093.31417056211,0.0032502540216821,10.0217830176521,3505.52,2024-04-01,06:53:59,3516.8090561101676,0.0
2876,19559337,1970-01-20 19:32:34.475,0.1363669267287305,0,420.471674319194,0.002224866201132,6.86011805917668,3505.52,2024-04-01,06:54:35,478.0369889860993,0.0
2877,19559337,1970-01-20 19:32:34.475,14.048586022048848,0,43317.1930189403,0.0023829820943198,7.34765016054456,3505.52,2024-04-01,06:54:35,49247.59927201268,0.0
2878,19559340,1970-01-20 19:32:34.511,0.0,0,0.0,0.0061373271418437,18.9237396565307,3505.52,2024-04-01,06:55:11,0.0,0.0
2879,19559340,1970-01-20 19:32:34.511,0.205,0,632.093831717001,0.0017314954330645,5.33886625798179,3505.52,2024-04-01,06:55:11,718.6315999999999,0.0
2880,19559341,1970-01-20 19:32:34.523,0.8,0,2466.70763596878,0.0037791390327327,11.6525388867869,3505.52,2024-04-01,06:55:23,2804.416,0.0
2881,19559343,1970-01-20 19:32:34.547,0.0,0,0.0,0.0034850460815051,10.7457372261898,3505.52,2024-04-01,06:55:47,0.0,0.0
2882,19559345,1970-01-20 19:32:34.571,0.6,0,1850.03072697659,0.0021106197,6.50785216327018,3505.52,2024-04-01,06:56:11,2103.312,0.0
2883,19559346,1970-01-20 19:32:34.583,2.0,0,6166.76908992196,0.0026937934037122,8.30600094832429,3505.52,2024-04-01,06:56:23,7011.04,0.0
2884,19559347,1970-01-20 19:32:34.595,0.0,0,0.0,0.0039295842487709,12.1164193407823,3505.52,2024-04-01,06:56:35,0.0,0.0
2885,19559347,1970-01-20 19:32:34.595,0.5,0,1541.69227248049,0.0017965173205801,5.53935374103164,3505.52,2024-04-01,06:56:35,1752.76,0.0
2886,19559348,1970-01-20 19:32:34.607,0.0,0,0.0,0.0017884308283648,5.51441997591207,3505.52,2024-04-01,06:56:47,0.0,0.0
2887,19559348,1970-01-20 19:32:34.607,0.0,0,0.0,0.0018655121035792,5.75209118861379,3505.52,2024-04-01,06:56:47,0.0,0.0
2888,19559349,1970-01-20 19:32:34.619,0.0,0,0.0,0.0005951298933045,1.83501431525938,3505.52,2024-04-01,06:56:59,0.0,0.0
2889,19559350,1970-01-20 19:32:34.631,0.0,0,0.0,0.0021408340119333,6.60101450572195,3505.52,2024-04-01,06:57:11,0.0,0.0
2890,19559351,1970-01-20 19:32:34.643,11.0,0,33917.2299945708,0.0485318121083257,149.642239393762,3505.52,2024-04-01,06:57:23,38560.72,0.0
2891,19559353,1970-01-20 19:32:34.667,0.0,0,0.0,0.0020277178768724,6.2522339630896,3505.52,2024-04-01,06:57:47,0.0,0.0
2892,19559353,1970-01-20 19:32:34.667,0.05,0,154.169227248049,0.0075273085705623,23.2095869116244,3505.52,2024-04-01,06:57:47,175.276,0.0
2893,19559353,1970-01-20 19:32:34.667,0.0,0,0.0,0.0020309438340651,6.2621808296402,3505.52,2024-04-01,06:57:47,0.0,0.0
2894,19559354,1970-01-20 19:32:34.679,0.5152949309630732,0,1588.85242622828,0.0047776649451686,14.7313782529349,3505.52,2024-04-01,06:57:59,1806.3766863896724,0.0
2895,19559355,1970-01-20 19:32:34.691,1.3,0,4008.39990844927,0.0033304929565379,10.2691905092906,3505.52,2024-04-01,06:58:11,4557.176,0.0
